
Summary,CLEWSity
Emissions
,CH4,10.9315
,CO2,-650.432
,CO2EQ,-340.621
,N2O,0.00647607

Cost,75023.1

TID Demand

,CLEWSity
Fuel,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
BEF,WN,0.0375058,0.03825,0.039,0.03975,0.0405,0.0415,0.04225,0.043,0.044,0.04475,0.04575,0.04675,0.0475,0.0485,0.0495,0.0505,0.0515,0.0525,0.0535,0.05475,0.05575,0.05675,0.058,0.05925,0.06025,0.0615,0.06275,0.064,0.06525,0.0665,0.068,0.06925,0.07075,0.072,0.0735,0.075
BYPCRP002,SD,0.356752,0.520796,0.3847,0.285541,0.46458,0.321228,0.335516,0.304275,0.318563,0.332851,0.367461,0.384757,0.402053,0.420101,0.437397,0.455445,0.492712,0.554269,0.58142,0.634794,0.523107,0.544915,0.566723,0.598516,0.629556,0.697833,0.420774,0.256485,0.411029,0.0341866,0.345371,0.262092,0,0.0006375,0,0.000138
BYPCRP002,SN,0.356752,0.346636,0.3847,0.623627,0.333704,0.321228,0.335516,0.304275,0.318563,0.332851,0.367461,0.384757,0.402053,0.420101,0.437397,0.455445,0.492712,0.554269,0.58142,0.634794,0.523107,0.544915,0.566723,0.598516,0.629556,0.697833,0,0.267887,0.41753,0.729641,0.351407,0,0,0,0,0
BYPCRP002,WD,0.4938,0.520796,0.623627,0.623627,0.729211,0.940379,0.940379,1.07471,1.07471,1.07471,1.01375,1.01375,1.01375,1.01375,1.01375,1.01375,0.953832,0.823304,0.79374,0.66015,1.07471,1.07471,1.07471,1.04701,1.01932,0.879909,2.20023,2.33264,2.34338,2.47579,2.60826,2.86579,3.24505,3.55256,3.63519,3.48172
BYPCRP002,WN,0.484695,0.346636,0.3847,0.285541,0.333704,0.321228,0.335516,0.304275,0.318563,0.332851,0.367461,0.384757,0.402053,0.420101,0.437397,0.455445,0.492712,0.554269,0.58142,0.66015,0.523107,0.544915,0.566723,0.598516,0.629556,0.697833,0.420083,0.249498,0,0,0,0.258377,0.224678,0,0,0.236026
CRP001,SD,0.12505,0.12825,0.13125,0.1345,0.1375,0.167444,0.173467,0.179822,0.185844,0.1922,0.198222,0.205578,0.2126,0.219956,0.227311,0.219658,0.208122,0.196784,0.1875,0.1915,0.260333,0.267,0.273333,0.259657,0.245649,0.231973,0.299333,0.306,0.312667,0.319,0.325667,0.333667,0.341667,0.35,0.358,0.335763
CRP001,SN,0.12505,0.12825,0.13125,0.1345,0.1375,0.167444,0.173467,0.179822,0.185844,0.1922,0.198222,0.205578,0.2126,0.219956,0.227311,0.219658,0.208122,0.196784,0.1875,0.1915,0.260333,0.267,0.273333,0.259657,0.245649,0.231973,0.299333,0.306,0.312667,0.319,0.325667,0.333667,0.341667,0.35,0.358,0.335763
CRP001,WD,0.12485,0.12825,0.13125,0.1345,0.1375,0.060667,0.0546,0.048533,0.042467,0.0364,0.030333,0.024267,0.0182,0.012133,0.00606697,0.0440262,0.0946355,0.143647,0.1875,0.1915,0,0,0,0.0610276,0.122054,0.18308,0,0,0,0,0,0,0,0,0,0.0917111
CRP001,WN,0.12505,0.12825,0.13125,0.1345,0.1375,0.167444,0.173467,0.179822,0.185844,0.1922,0.198222,0.205578,0.2126,0.219956,0.227311,0.219658,0.208122,0.196784,0.1875,0.1915,0.260333,0.267,0.273333,0.259657,0.245649,0.231973,0.299333,0.306,0.312667,0.319,0.325667,0.333667,0.341667,0.35,0.358,0.335763
CRP002,SD,1.18917,1.73599,1.28233,0.951803,1.5486,1.07076,1.11839,1.01425,1.06188,1.1095,1.22487,1.28252,1.34018,1.40034,1.45799,1.51815,1.64237,1.84756,1.93807,2.11598,1.74369,1.81638,1.88908,1.99505,2.09852,2.32611,1.40258,0.85495,1.3701,0.113955,1.15124,0.873639,0,0.002125,0,0.00046
CRP002,SN,1.18917,1.15545,1.28233,2.07876,1.11235,1.07076,1.11839,1.01425,1.06188,1.1095,1.22487,1.28252,1.34018,1.40034,1.45799,1.51815,1.64237,1.84756,1.93807,2.11598,1.74369,1.81638,1.88908,1.99505,2.09852,2.32611,0,0.892956,1.39177,2.43214,1.17136,0,0,0,0,0
CRP002,WD,1.646,1.73599,2.07876,2.07876,2.4307,3.1346,3.1346,3.58237,3.58237,3.58237,3.37915,3.37915,3.37915,3.37915,3.37915,3.37915,3.17944,2.74435,2.6458,2.2005,3.58237,3.58237,3.58237,3.49004,3.39772,2.93303,7.3341,7.77547,7.81126,8.25263,8.69421,9.55262,10.8168,11.8419,12.1173,11.6057
CRP002,WN,1.61565,1.15545,1.28233,0.951803,1.11235,1.07076,1.11839,1.01425,1.06188,1.1095,1.22487,1.28252,1.34018,1.40034,1.45799,1.51815,1.64237,1.84756,1.93807,2.2005,1.74369,1.81638,1.88908,1.99505,2.09852,2.32611,1.40028,0.831661,0,0,0,0.861257,0.748926,0,0,0.786754
CTL,SD,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,SN,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,WD,1190.15,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,WN,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
DSL,SD,0.834653,0.995969,0.82002,0.718018,0.883211,0.837948,0.85695,0.84511,0.864112,0.884143,0.917369,0.942594,0.96679,0.992541,1.01777,0.997167,0.987627,0.995705,0.986038,1.10952,1.17015,1.206,1.24082,1.22084,1.19931,1.20487,1.21895,1.12454,1.25331,1.00908,1.24749,1.21391,1.05515,1.08133,1.10559,1.22776
DSL,SN,0.834653,0.80618,0.82002,1.08645,0.74059,0.837948,0.85695,0.84511,0.864112,0.884143,0.917369,0.942594,0.96679,0.992541,1.01777,0.997167,0.987627,0.995705,0.986038,1.10952,1.17015,1.206,1.24082,1.22084,1.19931,1.20487,0.924412,1.13252,1.25786,1.4959,1.25172,1.03044,1.05515,1.08088,1.10559,1.22758
DSL,WD,4.09728,7.94004,12.1597,16.2597,20.4525,21.8788,14.1033,12.3262,14.9303,14.6236,21.5874,16.1575,12.0273,6.59743,2.51509,0.993416,1.10777,1.14412,1.24367,1.14029,6.35719,3.67434,0.992178,1.14413,1.29608,1.29779,1.87632,1.97632,1.99114,2.09114,2.19118,2.38058,2.6552,3.67353,5.6782,11.9537
DSL,WN,0.974078,0.80618,0.82002,0.718018,0.74059,0.837948,0.85695,0.84511,0.864112,0.884143,0.917369,0.942594,0.96679,0.992541,1.01777,0.997167,0.987627,0.995705,0.986038,1.14029,1.17015,1.206,1.24082,1.22084,1.19931,1.20487,1.21847,1.11965,0.965588,0.985147,1.00574,1.21131,1.21242,1.08088,1.10559,1.54377
ELC001,SD,16.037,16.8568,17.8886,18.6266,19.7087,20.7301,21.7616,22.7411,23.775,24.8102,26.1031,27.148,28.4262,29.4743,30.7562,31.9847,33.2006,34.4478,35.6616,37.0426,38.8994,40.4164,41.9322,43.0837,36.909,33.4526,39.9795,35.1134,30.8868,30.6227,31.9142,33.3043,34.6688,36.4085,37.9196,39.0977
ELC001,SN,7.35845,7.75368,8.2755,8.65958,9.14288,9.78181,10.2792,10.7246,11.2245,11.7257,12.351,12.8619,13.4725,13.9865,14.6008,15.1617,15.7101,16.2897,16.8359,17.4158,18.605,19.3209,20.0356,20.6738,21.3112,22.0012,22.0054,23.1739,24.0789,25.3113,25.5853,25.7998,26.6071,27.4,28.1109,28.3544
ELC001,WD,32.9813,34.5878,36.7348,38.2902,40.4422,42.1832,43.673,45.32,46.8114,48.3005,50.2616,51.781,53.7901,55.3096,57.341,59.8107,61.9389,64.0253,66.1951,68.6198,70.2772,72.8319,75.3868,78.189,80.9908,83.7776,86.8553,90.0606,92.5844,95.7897,98.9954,102.409,106.504,110.498,113.668,117.021
ELC001,WN,18.2195,19.0978,20.2872,21.1252,22.3228,23.4618,24.6268,25.7391,26.9066,28.0746,29.5337,30.7115,32.1559,33.3368,34.785,36.1798,37.5626,38.9765,40.3565,41.9406,43.9585,45.6751,47.3904,49.0304,50.6676,52.3587,53.9482,55.6747,57.0254,58.9911,60.9508,63.0091,64.937,66.615,68.3192,69.7592
ELC002,SD,14.4333,15.1711,16.0998,16.7639,17.7378,18.6571,19.5854,20.467,21.3975,22.3292,23.4928,24.4332,25.5836,26.5269,27.6806,28.7862,29.8806,31.0031,32.0955,33.3384,35.0094,36.3748,37.739,39.0337,40.3188,41.6552,42.9134,44.257,45.7912,46.8762,48.827,50.078,51.3061,52.8719,54.2319,55.2922
ELC002,SN,6.6226,6.97832,7.44795,7.79362,8.22859,8.80363,9.2513,9.65218,10.1021,10.5531,11.1159,11.5757,12.1252,12.5878,13.1407,13.6455,14.1391,14.6607,15.1523,15.6742,16.7445,17.3888,18.032,18.6064,19.1801,19.8011,19.8048,20.8565,21.671,22.7801,23.0268,23.2198,23.9464,24.66,25.2998,25.5189
ELC002,WD,30.176,31.6217,33.554,34.954,36.8907,38.4576,40.2912,42.2663,44.1012,45.9342,48.1919,50.0522,52.3531,54.2134,56.5344,59.0035,61.4116,63.7822,66.2277,68.9027,70.8871,73.6791,76.4713,79.4859,82.5003,85.5012,88.7639,92.1414,94.9056,98.2831,101.661,104.733,108.418,112.014,114.867,117.884
ELC002,WN,16.3976,17.188,18.2585,19.0127,20.0905,21.1156,22.1641,23.1652,24.2159,25.2672,26.5804,27.6403,28.9403,30.0031,31.3065,32.5618,33.8064,35.0789,36.3209,37.7466,39.5627,41.1076,42.6513,44.1274,45.6008,47.1228,48.5534,50.1072,51.3228,53.092,54.8557,56.7082,58.4433,59.9535,61.4873,62.7833
FORSTK,SD,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,23.2659,25.56,25.9952,26.2426,27.8597,28.2309,28.5929,28.9953,29.4172,29.9565,30.8669
FORSTK,SN,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,23.2659,25.56,25.9952,26.2426,27.8597,28.2309,28.5929,28.9953,29.4172,29.9565,30.8669
FORSTK,WD,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,23.2659,25.56,25.9952,26.2426,27.8597,28.2309,28.5929,28.9953,29.4172,29.9565,30.8669
FORSTK,WN,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,23.2659,25.56,25.9952,26.2426,27.8597,28.2309,28.5929,28.9953,29.4172,29.9565,30.8669
GAS,SD,21.2663,22.8994,24.9548,26.4248,28.5804,31.5573,33.612,34.346,36.4057,37.2507,38.6089,39.4733,40.8024,41.6729,43.0094,44.5003,46.9225,49.0169,50.2177,51.7515,56.4834,58.406,60.326,62.1283,49.3372,41.3527,53.2548,43.5617,35.1423,34.2457,33.3359,37.034,26.1774,21.1118,24.1219,26.4687
GAS,SN,3.97868,4.76599,5.80544,6.57053,7.53327,9.74832,10.7392,10.4093,11.4051,11.1862,11.2147,11.0152,11.0145,10.8212,10.8278,10.9889,12.0813,12.8459,12.7168,12.6548,16.0569,16.3838,16.708,15.7441,15.6533,18.5415,17.4504,19.7782,21.5808,14.6355,20.6653,23.903,26.6171,3.1668,4.5829,5.06789
GAS,WD,39.2623,39.2623,39.2623,39.2623,39.2623,39.2623,47.1148,47.1148,47.1148,47.1148,43.1886,47.1148,51.041,54.9672,58.8935,62.8197,66.7459,70.6722,74.5984,78.5246,66.7459,70.6722,74.5984,78.5246,82.4509,86.3771,74.5984,78.5246,82.4509,86.3771,90.3033,94.2296,98.1558,102.082,106.008,109.934
GAS,WN,18.7038,20.4533,22.8225,24.492,26.8775,29.1464,31.467,31.4841,33.8097,33.9378,34.6456,34.793,35.4716,35.6253,36.3113,37.3625,40.1171,42.229,42.7793,43.7361,45.5571,46.7778,47.9959,43.603,52.5587,53.7287,54.6963,58.1354,60.826,64.7417,55.6954,44.8334,49.0497,73.6394,65.2869,58.5289
GSL,SD,0.397719,0.475585,0.395224,0.347947,0.428244,0.410641,0.420975,0.415888,0.426223,0.437071,0.454518,0.467964,0.480895,0.494604,0.50805,0.498583,0.493813,0.497852,0.493019,0.549634,0.585073,0.603,0.620412,0.610422,0.599655,0.602436,0.609477,0.56227,0.626654,0.504539,0.623747,0.606953,0.527574,0.540664,0.552794,0.599938
GSL,SN,0.397719,0.386272,0.395224,0.521324,0.361128,0.410641,0.420975,0.415888,0.426223,0.437071,0.454518,0.467964,0.480895,0.494604,0.50805,0.498583,0.493813,0.497852,0.493019,0.549634,0.585073,0.603,0.620412,0.610422,0.599655,0.602436,0.462206,0.56626,0.62893,0.747948,0.62586,0.515221,0.527574,0.540441,0.552794,0.599851
GSL,WD,0.467691,0.475585,0.517751,0.521324,0.563952,0.542756,0.531206,0.566673,0.555125,0.543576,0.504156,0.486076,0.472694,0.454612,0.436532,0.486432,0.543608,0.563425,0.614258,0.564112,0.496326,0.488819,0.481313,0.558344,0.635375,0.641723,0.917454,0.967002,0.973964,1.02351,1.07308,1.16722,1.30397,1.4156,1.44852,1.62182
GSL,WN,0.463331,0.386272,0.395224,0.347947,0.361128,0.410641,0.420975,0.415888,0.426223,0.437071,0.454518,0.467964,0.480895,0.494604,0.50805,0.498583,0.493813,0.497852,0.493019,0.564112,0.585073,0.603,0.620412,0.610422,0.599655,0.602436,0.609235,0.559824,0.482794,0.492574,0.502868,0.605653,0.606211,0.540441,0.552794,0.748646
HYD,SD,5.36112,5.36112,5.36112,5.36112,5.36112,4.88808,4.88808,5.49909,5.49909,6.1101,6.72111,7.33212,7.94313,8.55414,9.16515,9.64518,9.64518,9.84097,10.452,11.063,10.5443,11.0961,11.648,11.8948,12.1414,12.6932,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451
HYD,SN,5.36112,5.36112,5.36112,5.36112,5.36112,4.88808,4.88808,5.49909,5.49909,6.1101,6.72111,7.33212,7.94313,8.55414,9.16515,9.64518,9.64518,9.84097,10.452,11.063,10.5443,11.0961,11.648,11.8948,12.1414,12.6932,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451,13.2451
HYD,WD,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,9.93384,9.93384,11.0376,12.1414,13.2451,14.3489,15.4526,16.5564,17.4235,17.4235,17.7772,18.881,19.9848,21.0885,22.1923,23.296,23.7895,24.2827,25.3865,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902
HYD,WN,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,9.93384,9.93384,11.0376,12.1414,13.2451,14.3489,15.4526,16.5564,17.4235,17.4235,17.7772,18.881,19.9848,21.0885,22.1923,23.296,23.7895,24.2827,25.3865,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902
LND,SD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,SN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,2449.27,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,WD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3745.34,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,WN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,SD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,SN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,2449.27,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,WD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3745.34,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,WN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,4183.58,3750,3750,3750,3750,3750,3750,3750,3750,3751.55,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LNDAGR,SD,943.965,970.504,977.157,988.814,1015.49,1035.33,1053.85,1070.9,1095.39,1113.96,1139.14,1163.93,1182.7,1207.52,1232.31,1254.92,1278.38,1302.67,1326.12,1363.84,1388.68,1414.3,1445.85,1474.78,1497.67,1527.82,1558.38,1583.77,1619.79,1638.04,1685.26,1713.55,1741.85,1772.99,1810.01,1857
LNDAGR,SN,943.965,959.34,977.157,1010.49,1007.1,1035.33,1053.85,1070.9,1095.39,1113.96,1139.14,1163.93,1182.7,1207.52,1232.31,1254.92,1278.38,1302.67,1326.12,1363.84,1388.68,1414.3,1445.85,1474.78,1497.67,1527.82,1544.35,1584.15,1620,1661.22,1685.46,1704.81,1741.85,1772.96,1810.01,1856.99
LNDAGR,WD,952.166,970.504,992.473,1010.49,1032.45,1054.08,1070.66,1091.71,1114.26,1130.83,1150.22,1171.65,1187.91,1209.33,1230.76,1258.66,1288.01,1313.03,1341.27,1365.65,1388.27,1410.96,1439.63,1476.36,1507.1,1534.98,1597.57,1632.39,1663.15,1697.97,1738.77,1777.89,1827.05,1867.83,1907.1,1966.38
LNDAGR,WN,952.166,959.34,977.157,988.814,1007.1,1035.33,1053.85,1070.9,1095.39,1113.96,1139.14,1163.93,1182.7,1207.52,1232.31,1254.92,1278.38,1302.67,1326.12,1365.65,1388.68,1414.3,1445.85,1474.78,1497.67,1527.82,1558.35,1583.53,1606.08,1636.9,1673.75,1713.42,1749.34,1772.96,1810.01,1875.59
LNDCRP,SD,47.2149,55.9604,44.6811,38.4056,47.1477,43.0769,43.6643,42.783,43.3704,44.0068,45.2715,46.1553,46.99,47.8988,48.7825,47.4841,47.0298,47.4145,46.9542,54.7879,55.7212,57.4285,59.0868,58.1355,57.11,57.3748,58.0454,53.5495,59.6813,48.0513,59.4045,57.805,50.2451,51.4918,52.6471,63.7766
LNDCRP,SN,47.2149,44.7964,44.6811,60.0778,38.7582,43.0769,43.6643,42.783,43.3704,44.0068,45.2715,46.1553,46.99,47.8988,48.7825,47.4841,47.0298,47.4145,46.9542,54.7879,55.7212,57.4285,59.0868,58.1355,57.11,57.3748,44.0196,53.9296,59.8981,71.2331,59.6057,49.0686,50.2451,51.4706,52.6471,63.7657
LNDCRP,WD,55.9706,55.9604,59.997,60.0778,64.1112,61.8329,60.4733,63.5914,62.2321,60.8724,56.3563,53.8724,52.1975,49.7135,47.2297,51.2202,56.6655,57.7703,62.1091,56.5978,55.3101,54.0929,52.8757,59.7097,66.5438,64.5326,97.2372,102.17,103.048,107.981,112.916,122.15,135.441,146.341,149.744,173.154
LNDCRP,WN,55.4164,44.7964,44.6811,38.4056,38.7582,43.0769,43.6643,42.783,43.3704,44.0068,45.2715,46.1553,46.99,47.8988,48.7825,47.4841,47.0298,47.4145,46.9542,56.5978,55.7212,57.4285,59.0868,58.1355,57.11,57.3748,58.0224,53.3166,45.9804,46.9118,47.8922,57.6812,57.7344,51.4706,52.6471,82.3651
PRDCRP002,SD,0.158135,0.230849,0.170523,0.12657,0.205931,0.142388,0.148722,0.134874,0.141207,0.14754,0.162881,0.170548,0.178215,0.186215,0.193881,0.201881,0.218401,0.245687,0.257722,0.28138,0.231874,0.24154,0.251207,0.2653,0.279059,0.309323,0.186513,0.11369,0.182194,0.0151536,0.15309,0.116175,0,0.00028258,0,6.11702e-05
PRDCRP002,SN,0.158135,0.153651,0.170523,0.27643,0.147919,0.142388,0.148722,0.134874,0.141207,0.14754,0.162881,0.170548,0.178215,0.186215,0.193881,0.201881,0.218401,0.245687,0.257722,0.28138,0.231874,0.24154,0.251207,0.2653,0.279059,0.309323,0,0.118744,0.185075,0.323422,0.155766,0,0,0,0,0
PRDCRP002,WD,0.218883,0.230849,0.27643,0.27643,0.323232,0.416835,0.416835,0.476379,0.476379,0.476379,0.449356,0.449356,0.449356,0.449356,0.449356,0.449356,0.422798,0.36494,0.351835,0.29262,0.476379,0.476379,0.476379,0.464101,0.451824,0.390031,0.97528,1.03397,1.03873,1.09742,1.15614,1.2703,1.43841,1.57472,1.61134,1.54332
PRDCRP002,WN,0.214847,0.153651,0.170523,0.12657,0.147919,0.142388,0.148722,0.134874,0.141207,0.14754,0.162881,0.170548,0.178215,0.186215,0.193881,0.201881,0.218401,0.245687,0.257722,0.29262,0.231874,0.24154,0.251207,0.2653,0.279059,0.309323,0.186207,0.110593,0,0,0,0.114529,0.0995913,0,0,0.104621
SOL,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258383,7.10074,11.5478,6.93188,12.6549,17.9931,19.3158,20.1042,20.1042,20.1042,20.1042,20.1042,20.1042
SOL,SN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOL,WD,0.49275,0.49275,0.49275,0.49275,0.49275,0.49275,0.9855,1.47825,1.971,2.46375,2.9565,3.44925,3.942,4.43475,4.9275,5.17387,5.66662,6.15937,6.65212,7.14487,7.63762,8.13037,8.62312,9.11587,9.60862,10.1014,10.5941,11.0869,11.5796,12.0724,12.5651,12.5651,12.5651,12.5651,12.5651,12.5651
SOL,WN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAT001,SD,0.318921,0.358916,0.407429,0.427828,0.479151,0.623474,0.662769,0.682463,0.722701,0.763463,0.813375,0.858006,0.902535,0.948337,0.994339,1.01733,1.03372,1.06196,1.07795,1.06391,1.36334,1.40929,1.45468,1.4663,1.47465,1.50652,1.51521,1.46174,1.58012,1.78622,1.6224,1.61947,1.64398,1.64809,1.68721,1.59974
WAT001,SN,0.314473,0.35425,0.407429,0.42272,0.473736,0.617863,0.662769,0.676304,0.722701,0.756757,0.806327,0.858006,0.894871,0.948337,0.994339,1.01733,1.03372,1.06196,1.07795,1.06391,1.35294,1.39848,1.45468,1.4663,1.47465,1.50652,1.28018,1.46174,1.58012,1.78622,1.6224,1.4745,1.64398,1.64809,1.68721,1.59974
WAT001,WD,0.10042,0.13,0.167687,0.177033,0.216672,0.623474,0.662769,0.682463,0.722701,0.763463,0.813375,0.858006,0.902535,0.948337,0.994339,1.01733,1.03372,0.530317,1.07795,0.568575,1.36334,1.40929,1.45468,1.4663,1.47465,1.50652,1.51521,1.46174,1.58012,1.78622,1.6224,1.61947,1.64398,1.64809,1.68721,1.59974
WAT001,WN,0.318921,0.358286,0.40688,0.427331,0.478712,0.622854,0.662769,0.682463,0.722701,0.762611,0.812356,0.856802,0.902535,0.946781,0.992615,1.01733,1.03372,1.06021,1.07604,1.06391,1.36334,1.40929,1.45468,1.4663,1.47465,1.50652,1.51521,1.46174,1.36614,1.40493,1.44157,1.61947,1.64398,1.64809,1.68721,1.59974
WAT002,SD,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WAT002,SN,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WAT002,WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAT002,WN,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WATAGR,SD,0.0616228,0.0814503,0.106873,0.112721,0.139508,0.231248,0.249343,0.253663,0.271834,0.290299,0.314784,0.33537,0.35551,0.37633,0.396916,0.401073,0.400153,0.407,0.405437,0.38221,0.577543,0.59536,0.612789,0.606016,0.598416,0.605349,0.595761,0.543746,0.611505,0.479174,0.605856,0.586136,0.499319,0.511589,0.522993,0.364267
WATAGR,SN,0.0616228,0.0814503,0.106873,0.112721,0.139508,0.231248,0.249343,0.253663,0.271834,0.290299,0.314784,0.33537,0.35551,0.37633,0.396916,0.401073,0.400153,0.407,0.405437,0.38221,0.577543,0.59536,0.612789,0.606016,0.598416,0.605349,0.437691,0.548029,0.613947,0.740433,0.608124,0.487677,0.499319,0.51135,0.522993,0.364267
WATAGR,WD,0.0614611,0.0814503,0.106873,0.112721,0.139508,0.192189,0.189914,0.229372,0.227175,0.2249,0.212944,0.219929,0.220229,0.227213,0.234199,0.290065,0.327954,0.356436,0.405437,0.38221,0.260065,0.270432,0.280877,0.366176,0.451396,0.537042,0.648626,0.694465,0.694594,0.740433,0.786374,0.87814,1.01572,1.12626,1.15241,1.08985
