
Summary,CLEWSity
Emissions
,CH4,14.4085
,CO2,-590.424
,CO2EQ,-181.9
,N2O,0.00675932

Cost,85888.9

TID Demand

,CLEWSity
Fuel,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
BEF,WN,0.0375058,0.03825,0.039,0.03975,0.0405,0.0415,0.04225,0.043,0.044,0.04475,0.04575,0.04675,0.0475,0.0485,0.0495,0.0505,0.0515,0.0525,0.0535,0.05475,0.05575,0.05675,0.058,0.05925,0.06025,0.0615,0.06275,0.064,0.06525,0.0665,0.068,0.06925,0.07075,0.072,0.0735,0.075
BYPCRP002,SD,0.484695,0.403829,0.397515,0.323985,0.295261,0.422656,0.169194,0.130944,0.174485,0.215802,0.334346,0.255924,0.368938,0.386986,0.511844,0.433303,0.575852,0.521055,0.521055,0.612788,0.469369,0.491177,0.512985,0.546519,0.5793,0.646017,0.635659,0.279056,0.300864,0.304589,0.160352,0,0,0,0,0
BYPCRP002,SN,0.484695,0.403829,0.397515,0.323985,0.295261,0.422656,0.437899,0.130944,0.174485,0.528556,0.334346,0.399501,0.368938,0.386986,0.189159,0.433303,0.26259,0.521055,0.605862,0.612788,0.469369,0.491177,0.512985,0.546519,0.5793,0.646017,0.0680421,0.279056,0.300864,0.304589,0.603793,0.773316,0.514956,0,0.105414,0.000138
BYPCRP002,WD,0.4938,0.523376,0.585183,0.585183,0.690767,0.901935,0.901935,1.1131,1.1131,1.1131,1.11309,1.11309,1.11309,1.11309,1.11309,1.08017,1.01768,0.922946,0.890027,0.751524,1.23592,1.23592,1.23592,1.203,1.17008,1.03536,2.26934,2.26934,2.26934,2.32585,2.38054,2.61294,2.95477,3.29655,3.529,3.71775
BYPCRP002,WN,0.228809,0.403829,0.397515,0.585183,0.579911,0.156817,0.437899,0.612545,0.568327,0.215802,0.334346,0.399501,0.368938,0.386986,0.511844,0.433303,0.575852,0.521055,0.521055,0.612788,0.469369,0.491177,0.512985,0.546519,0.5793,0.646017,0.0680421,0.279056,0.300864,0.304589,0.160352,0,0,0.256651,0,0
CRP001,SD,0.12505,0.12825,0.13125,0.1345,0.1375,0.146417,0.147581,0.152917,0.159167,0.164168,0.172,0.179583,0.186833,0.190604,0.182267,0.191286,0.17975,0.1835,0.1875,0.1915,0.254,0.245799,0.232127,0.21754,0.21475,0.21975,0.299333,0.283747,0.271639,0.279592,0.325667,0.333667,0.341667,0.35,0.358,0.366333
CRP001,SN,0.12505,0.12825,0.13125,0.1345,0.1375,0.146417,0.147581,0.152917,0.159167,0.164168,0.172,0.179583,0.186833,0.190604,0.182267,0.191286,0.17975,0.1835,0.1875,0.1915,0.254,0.245799,0.232127,0.21754,0.21475,0.21975,0.299333,0.283747,0.271639,0.279592,0.325667,0.333667,0.341667,0.35,0.358,0.366333
CRP001,WD,0.12485,0.12825,0.13125,0.1345,0.1375,0.12375,0.132258,0.12925,0.1225,0.120495,0.109,0.10225,0.0955,0.100187,0.141198,0.129141,0.17975,0.1835,0.1875,0.1915,0.0190006,0.0636019,0.12362,0.18738,0.21475,0.21975,0,0.0667596,0.123082,0.118224,0,0,0,0,0,0
CRP001,WN,0.12505,0.12825,0.13125,0.1345,0.1375,0.146417,0.147581,0.152917,0.159167,0.164168,0.172,0.179583,0.186833,0.190604,0.182267,0.191286,0.17975,0.1835,0.1875,0.1915,0.254,0.245799,0.232127,0.21754,0.21475,0.21975,0.299333,0.283747,0.271639,0.279592,0.325667,0.333667,0.341667,0.35,0.358,0.366333
CRP002,SD,1.61565,1.3461,1.32505,1.07995,0.984202,1.40885,0.563982,0.436479,0.581615,0.719341,1.11449,0.853081,1.22979,1.28995,1.70615,1.44434,1.91951,1.73685,1.73685,2.04263,1.56456,1.63726,1.70995,1.82173,1.931,2.15339,2.11886,0.930186,1.00288,1.0153,0.534507,0,0,0,0,0
CRP002,SN,1.61565,1.3461,1.32505,1.07995,0.984202,1.40885,1.45966,0.436479,0.581615,1.76185,1.11449,1.33167,1.22979,1.28995,0.63053,1.44434,0.875299,1.73685,2.01954,2.04263,1.56456,1.63726,1.70995,1.82173,1.931,2.15339,0.226807,0.930186,1.00288,1.0153,2.01264,2.57772,1.71652,0,0.351379,0.00046
CRP002,WD,1.646,1.74459,1.95061,1.95061,2.30256,3.00645,3.00645,3.71034,3.71034,3.71034,3.7103,3.7103,3.7103,3.7103,3.7103,3.60057,3.39225,3.07649,2.96676,2.50508,4.11975,4.11975,4.11975,4.01001,3.90028,3.45119,7.56448,7.56448,7.56448,7.75283,7.93514,8.7098,9.84924,10.9885,11.7633,12.3925
CRP002,WN,0.762697,1.3461,1.32505,1.95061,1.93304,0.522723,1.45966,2.04182,1.89442,0.719341,1.11449,1.33167,1.22979,1.28995,1.70615,1.44434,1.91951,1.73685,1.73685,2.04263,1.56456,1.63726,1.70995,1.82173,1.931,2.15339,0.226807,0.930186,1.00288,1.0153,0.534507,0,0,0.855504,0,0
CTL,SD,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,SN,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,WD,1190.15,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
CTL,WN,1190.88,1214.51,1238.33,1262.14,1285.96,1317.71,1341.52,1365.34,1397.09,1420.9,1452.65,1484.41,1508.22,1539.97,1571.72,1603.48,1635.23,1666.98,1698.73,1738.42,1770.17,1801.93,1841.62,1881.31,1913.06,1952.75,1992.44,2032.13,2071.82,2111.51,2159.14,2198.83,2246.45,2286.14,2333.77,2381.4
DSL,SD,0.974078,0.880297,0.869921,0.808701,0.764481,0.885303,0.714525,0.70728,0.749572,0.786453,0.886132,0.847168,0.94118,0.957971,1.01214,0.977524,1.02888,0.989531,0.989031,1.11955,1.13405,1.11345,1.07595,1.05438,1.06871,1.13085,1.36937,1.07162,1.04949,1.07666,1.11798,1.03044,1.05515,1.08088,1.10559,1.13132
DSL,SN,0.974078,0.880297,0.869921,0.808701,0.764481,0.885303,0.902618,0.70728,0.749572,1.00538,0.886132,0.947672,0.94118,0.957971,0.786258,0.977524,0.8096,0.989531,1.08145,1.11955,1.13405,1.11345,1.07595,1.05438,1.06871,1.13085,0.972041,1.07162,1.04949,1.07666,1.42839,1.57176,1.41562,1.08088,1.17938,1.13142
DSL,WD,4.09728,7.84457,12.4955,16.5298,20.6393,22.0591,14.3833,11.6088,14.2158,13.9589,20.146,14.6535,10.5079,5.12829,1.4877,1.41061,1.51036,1.42749,1.39112,1.27074,5.89039,3.63055,1.47682,1.63785,1.68651,1.55513,1.84034,2.04651,2.22045,2.26142,1.94008,2.1096,2.35572,2.60181,2.77137,4.79631
DSL,WN,0.695228,0.880297,0.869921,1.09334,1.07468,0.699216,0.902618,1.0444,1.02526,0.786453,0.886132,0.947672,0.94118,0.957971,1.01214,0.977524,1.02888,0.989531,0.989031,1.11955,1.13405,1.11345,1.07595,1.05438,1.06871,1.13085,0.972041,1.07162,1.04949,1.07666,1.11798,1.03044,1.05515,1.26054,1.10559,1.13132
ELC001,SD,16.0546,16.8129,17.8103,18.5219,19.5373,20.4032,21.136,22.0776,23.1235,24.164,25.5179,26.4575,27.8068,28.8275,30.1499,31.332,32.678,33.8836,35.14,36.5828,37.9919,39.4707,40.9357,42.3875,43.871,45.4054,47.0641,46.0477,42.5862,38.4991,33.5048,32.239,33.9476,35.6817,37.1689,38.8998
ELC001,SN,7.37612,7.73387,8.19715,8.50822,8.98953,9.45488,9.90062,10.0612,10.573,11.367,11.7658,12.3033,12.853,13.3397,13.6979,14.509,14.8994,15.7254,16.3259,16.956,17.6975,18.3752,19.0391,19.6898,20.3724,21.1067,21.4406,22.3588,23.0131,23.8047,24.9683,25.8128,26.3647,26.6832,27.4736,28.1634
ELC001,WD,32.9813,34.5604,36.6493,38.1749,40.2888,41.9679,43.4739,45.1437,46.6364,48.1391,50.1303,51.6204,53.6223,55.1419,57.2825,59.5425,61.6563,63.6502,65.6972,68.1778,70.0173,72.6779,75.3565,78.0389,80.6274,83.1435,86.0345,89.2406,91.9087,94.95,97.7201,100.993,104.878,108.763,112.036,115.78
ELC001,WN,18.1842,19.078,20.2088,21.0567,22.2088,22.8912,24.2488,25.519,26.6178,27.4292,28.9494,30.1539,31.5375,32.6912,34.1799,35.5287,37.0416,38.414,39.8367,41.4793,43.0547,44.7332,46.3979,48.0497,49.7343,51.4685,52.8032,54.8893,56.5448,58.5046,60.428,61.9647,63.9282,66.1084,67.5676,69.5321
ELC002,SD,14.4492,15.1316,16.0293,16.6697,17.5835,18.3629,19.0224,19.8698,20.8111,21.7476,22.9661,23.8118,25.0261,25.9448,27.135,28.1988,29.4102,30.4952,31.626,32.9246,34.1927,35.5237,36.8422,38.1487,39.4839,40.8649,42.3577,43.5521,44.8559,46.4023,47.9149,49.1193,50.6571,52.2177,53.5562,55.114
ELC002,SN,6.6385,6.96048,7.37744,7.6574,8.09057,8.5094,8.91056,9.05504,9.51568,10.2303,10.5892,11.073,11.5677,12.0057,12.3281,13.0581,13.4095,14.1529,14.6933,15.2604,15.9278,16.5377,17.1352,17.7208,18.3352,18.996,19.2965,20.123,20.7118,21.4242,22.4715,23.2315,23.7283,24.0148,24.7262,25.3471
ELC002,WD,30.176,31.5971,33.4771,34.8502,36.7527,38.2639,40.112,42.1076,43.9437,45.789,48.0738,49.9077,52.2021,54.0625,56.4818,58.7621,61.1573,63.4445,65.7796,68.5049,70.6532,73.5404,76.444,79.3509,82.1732,84.9305,88.0252,91.4034,94.2975,97.5274,100.513,103.458,106.955,110.452,113.397,116.767
ELC002,WN,16.3658,17.1702,18.1879,18.951,19.9879,20.602,21.8239,22.9671,23.956,24.6863,26.0545,27.1385,28.3838,29.422,30.7619,31.9759,33.3374,34.5726,35.8531,37.3314,38.7492,40.2599,41.7581,43.2447,44.7609,46.3217,47.5229,49.4004,50.8904,52.6541,54.3852,55.7682,57.5354,59.4975,60.8108,62.5789
FORSTK,SD,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,22.9725,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
FORSTK,SN,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,22.9725,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
FORSTK,WD,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,22.9725,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
FORSTK,WN,39.375,38.7225,38.0625,37.41,36.75,36.0975,35.4375,34.785,34.125,33.4725,32.8125,32.16,31.5,30.8475,30.1875,29.535,28.875,28.2225,27.5625,26.91,26.25,25.5975,24.9375,24.285,23.625,22.9725,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5
GAS,SD,21.3015,22.812,24.7987,26.2163,28.2389,29.9638,31.4236,31.9643,34.0477,34.7856,36.1475,36.6844,38.0372,38.7355,40.0349,42.1151,44.7962,47.1244,48.2922,49.8315,51.3034,52.9144,54.4977,56.9022,59.4835,60.8731,58.448,57.1388,49.7532,41.2542,32.9146,32.182,12.532,25.7696,16.9727,20.4207
GAS,SN,4.01387,4.72651,5.64938,6.26903,7.22778,8.15478,9.04269,8.02756,9.04711,9.29379,8.75331,8.48918,8.24926,7.88375,7.26251,8.60367,9.3814,10.9534,10.8147,10.7349,10.877,10.8921,10.8797,11.6884,11.4226,5.59527,12.1323,9.95144,10.7634,11.983,10.9669,10.7541,14.7358,21.1148,20.2228,8.93513
GAS,WD,39.2623,39.2623,39.2623,39.2623,39.2623,39.2623,47.1148,47.1148,47.1148,47.1148,43.1886,47.1148,51.041,54.9672,58.8935,62.8197,66.7459,70.6722,74.5984,78.5246,66.7459,70.6722,74.5984,78.5246,82.4509,86.3771,74.5984,78.5246,82.4509,86.3771,90.3033,94.2296,98.1558,102.082,106.008,109.934
GAS,WN,18.6334,20.4138,22.6665,24.3553,26.6504,28.0097,30.7141,31.0457,33.2344,32.6521,33.4816,33.6824,34.2398,34.3391,35.106,37.3407,40.3543,42.9674,43.6028,44.676,45.6155,46.7604,47.8777,50.3653,46.643,47.1545,54.8213,54.3851,57.0325,60.3857,65.8151,62.8343,74.5764,51.0335,56.7963,60.7097
GSL,SD,0.463331,0.420156,0.416072,0.386933,0.36742,0.427374,0.341645,0.337683,0.359663,0.378937,0.429609,0.410961,0.4588,0.468029,0.495945,0.479472,0.506576,0.488299,0.48948,0.550668,0.564678,0.555552,0.537976,0.527189,0.534354,0.565426,0.684687,0.535808,0.524745,0.538329,0.558991,0.515221,0.527574,0.540441,0.552794,0.565662
GSL,SN,0.463331,0.420156,0.416072,0.386933,0.36742,0.427374,0.435692,0.337683,0.359663,0.4884,0.429609,0.461212,0.4588,0.468029,0.383006,0.479472,0.396934,0.488299,0.53297,0.550668,0.564678,0.555552,0.537976,0.527189,0.534354,0.565426,0.486021,0.535808,0.524745,0.538329,0.714195,0.785881,0.707808,0.540441,0.589689,0.56571
GSL,WD,0.467691,0.481462,0.512312,0.520881,0.570244,0.625981,0.641769,0.713681,0.701813,0.697269,0.678067,0.6662,0.654331,0.660123,0.718798,0.681853,0.733152,0.694397,0.678696,0.621815,0.561577,0.626352,0.719503,0.801075,0.826457,0.765088,0.899463,1.00255,1.08952,1.10865,0.94753,1.03173,1.15423,1.27671,1.36092,1.42985
GSL,WN,0.332107,0.420156,0.416072,0.520881,0.513395,0.33433,0.435692,0.506244,0.497508,0.378937,0.429609,0.461212,0.4588,0.468029,0.495945,0.479472,0.506576,0.488299,0.48948,0.550668,0.564678,0.555552,0.537976,0.527189,0.534354,0.565426,0.486021,0.535808,0.524745,0.538329,0.558991,0.515221,0.527574,0.630269,0.552794,0.565662
HYD,SD,5.36112,5.36112,5.36112,5.36112,5.36112,5.36112,5.36112,6.03126,6.03126,6.7014,7.37154,8.04168,8.71182,9.38196,10.0521,10.1899,10.1899,10.2267,10.8969,11.567,12.2372,12.9073,13.5774,13.8221,14.0098,14.6799,15.3501,15.8008,15.9248,16.0834,16.0834,16.0834,16.0834,26.4902,16.0834,16.0834
HYD,SN,5.36112,5.36112,5.36112,5.36112,5.36112,5.36112,5.36112,6.03126,6.03126,6.7014,7.37154,8.04168,8.71182,9.38196,10.0521,10.1899,10.1899,10.2267,10.8969,11.567,12.2372,12.9073,13.5774,13.8221,14.0098,14.6799,15.3501,15.8008,15.9248,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902
HYD,WD,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,9.93384,9.93384,11.0376,12.1414,13.2451,14.3489,15.4526,16.5564,16.7834,16.7834,16.8441,17.9478,19.0516,20.1553,21.2591,22.3629,22.7659,23.0749,24.1787,25.2825,26.0248,26.2291,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902
HYD,WN,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,8.83008,9.93384,9.93384,11.0376,12.1414,13.2451,14.3489,15.4526,16.5564,16.7834,16.7834,16.8441,17.9478,19.0516,20.1553,21.2591,22.3629,22.7659,23.0749,24.1787,25.2825,26.0248,26.2291,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902,26.4902
LND,SD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,SN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,WD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND,WN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,SD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,SN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,WD,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LND001,WN,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750
LNDAGR,SD,952.166,964.079,981.096,995.553,1010.39,1040.23,1050.16,1067.87,1093.48,1112.85,1141.19,1162.93,1185.02,1209.41,1235.58,1257.52,1283.34,1304.84,1328.18,1365.83,1387.86,1410.34,1437.99,1466.85,1491.45,1524.29,1565.54,1581.25,1610.08,1641.26,1679.09,1704.81,1741.85,1772.96,1810.01,1847.1
LNDAGR,SN,952.166,964.079,981.096,995.553,1010.39,1040.23,1059.11,1067.87,1093.48,1123.28,1141.19,1167.71,1185.02,1209.41,1224.82,1257.52,1272.9,1304.84,1333.62,1365.83,1387.86,1410.34,1437.99,1466.85,1491.45,1524.29,1546.62,1581.25,1610.08,1641.26,1693.87,1730.59,1759.02,1772.96,1813.52,1847.1
LNDAGR,WD,952.166,971.742,993.126,1012.3,1035.74,1065.32,1085.05,1110.13,1132.65,1149.89,1171.71,1194.23,1210.77,1234.98,1263.91,1283.54,1311.66,1330.6,1351.83,1374.73,1396.14,1425.66,1464.29,1501.44,1527.26,1549.25,1595.85,1635.56,1673.73,1706.08,1726.81,1764.99,1812.79,1854.61,1898.76,1941.46
LNDAGR,WN,935.763,964.079,981.096,1012.3,1028.64,1031.37,1059.11,1083.93,1106.61,1112.85,1141.19,1167.71,1185.02,1209.41,1235.58,1257.52,1283.34,1304.84,1328.18,1365.83,1387.86,1410.34,1437.99,1466.85,1491.45,1524.29,1546.62,1581.25,1610.08,1641.26,1679.09,1704.81,1741.85,1781.52,1810.01,1847.1
LNDCRP,SD,55.4164,49.5351,48.6206,45.1448,42.0498,47.9774,39.9744,39.7587,41.4552,42.894,47.3231,45.1503,49.3096,49.7917,52.0536,50.0879,51.991,49.5838,49.0151,56.7815,54.8959,53.4682,51.2358,50.2085,50.8909,53.8501,65.2082,51.0293,49.9758,51.2694,53.2372,49.0686,50.2451,51.4706,52.6471,53.8725
LNDCRP,SN,55.4164,49.5351,48.6206,45.1448,42.0498,47.9774,48.9313,39.7587,41.4552,53.3191,47.3231,49.9362,49.3096,49.7917,41.2974,50.0879,41.5489,49.5838,54.4514,56.7815,54.8959,53.4682,51.2358,50.2085,50.8909,53.8501,46.2877,51.0293,49.9758,51.2694,68.0186,74.8458,67.4103,51.4706,56.1608,53.8771
LNDCRP,WD,55.9706,57.1984,60.6506,61.8884,67.4028,73.0659,74.8684,82.0161,80.6262,79.9338,77.8453,76.4557,75.0659,75.358,80.3861,76.1056,80.313,75.346,72.6671,65.6748,63.175,68.7857,77.5272,84.7937,86.7088,78.8078,95.5238,105.341,113.624,116.09,100.959,109.246,121.18,133.113,141.402,148.234
LNDCRP,WN,39.0134,49.5351,48.6206,61.8884,60.2966,39.1161,48.9313,55.8121,54.5833,42.894,47.3231,49.9362,49.3096,49.7917,52.0536,50.0879,51.991,49.5838,49.0151,56.7815,54.8959,53.4682,51.2358,50.2085,50.8909,53.8501,46.2877,51.0293,49.9758,51.2694,53.2372,49.0686,50.2451,60.0256,52.6471,53.8725
PRDCRP002,SD,0.214847,0.179002,0.176203,0.14361,0.130878,0.187347,0.0749976,0.0580425,0.0773424,0.095657,0.148203,0.113442,0.163536,0.171536,0.226881,0.192067,0.255253,0.230964,0.230964,0.271626,0.208054,0.21772,0.227387,0.242252,0.256782,0.286355,0.281764,0.123695,0.133362,0.135013,0.0710781,0,0,0,0,0
PRDCRP002,SN,0.214847,0.179002,0.176203,0.14361,0.130878,0.187347,0.194104,0.0580425,0.0773424,0.234289,0.148203,0.177084,0.163536,0.171536,0.0838471,0.192067,0.116396,0.230964,0.268556,0.271626,0.208054,0.21772,0.227387,0.242252,0.256782,0.286355,0.0301605,0.123695,0.133362,0.135013,0.267639,0.342782,0.22826,0,0.0467259,6.11702e-05
PRDCRP002,WD,0.218883,0.231993,0.25939,0.25939,0.306191,0.399794,0.399794,0.493397,0.493397,0.493397,0.493391,0.493391,0.493391,0.493391,0.493391,0.478799,0.451097,0.409107,0.394515,0.333122,0.547839,0.547839,0.547839,0.533245,0.518654,0.458935,1.00592,1.00592,1.00592,1.03096,1.0552,1.15822,1.30974,1.46124,1.56427,1.64794
PRDCRP002,WN,0.101423,0.179002,0.176203,0.25939,0.257053,0.0695111,0.194104,0.271518,0.251918,0.095657,0.148203,0.177084,0.163536,0.171536,0.226881,0.192067,0.255253,0.230964,0.230964,0.271626,0.208054,0.21772,0.227387,0.242252,0.256782,0.286355,0.0301605,0.123695,0.133362,0.135013,0.0710781,0,0,0.113764,0,0
SOL,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10916,6.52824,11.7531,17.7606,20.1042,20.1042,20.1042,20.1042,20.1042
SOL,SN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOL,WD,0.49275,0.49275,0.49275,0.49275,0.49275,0.49275,0.9855,1.47825,1.971,2.46375,2.9565,3.44925,3.942,4.43475,4.9275,5.17387,5.66662,6.15937,6.65212,7.14487,7.63762,8.13037,8.62312,9.11587,9.60862,10.1014,10.5941,11.0869,11.5796,12.0724,12.5651,12.5651,12.5651,12.5651,12.5651,12.5651
SOL,WN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAT001,SD,0.31893,34.7642,0.373101,0.380707,0.415701,0.477425,0.404572,0.408443,0.452066,0.493529,0.564618,33.1923,0.639111,33.4035,0.730221,0.739004,0.804873,0.822156,0.858008,0.868226,0.977798,1.00738,1.03103,1.04816,34.6965,1.12932,34.841,35.0428,35.2303,35.3814,35.3228,35.4351,35.839,1.34034,35.812,1.32922
WAT001,SN,0.31893,34.7642,0.368174,0.375575,0.410295,0.471814,0.488638,0.402285,0.445634,0.59152,0.564618,33.1923,0.631447,33.4035,0.61392,0.730382,0.691043,0.81285,0.858008,0.858167,0.977798,0.996569,1.01981,1.03653,1.06685,1.12932,34.841,35.0428,35.2303,35.3814,35.3228,35.4351,35.839,1.34034,35.812,1.32922
WAT001,WD,0.31893,34.7642,0.373101,32.4526,32.5215,32.5602,32.75,32.7379,32.8565,32.9566,0.564618,33.1923,0.256245,33.4035,0.730221,0.739004,0.804873,0.363592,0.858008,0.868226,0.272836,0.33338,0.401666,0.473434,34.6965,1.12932,34.841,35.0428,35.2303,35.3472,35.3228,35.4351,35.5674,1.34034,35.812,1.05401
WAT001,WN,0.318243,34.7642,0.373101,32.4526,32.5215,32.5602,0.494214,32.7379,32.8565,32.9566,0.564618,33.1923,0.638134,33.4035,0.730221,0.739004,0.804873,0.821086,0.858008,0.868226,0.976335,1.0058,1.02933,1.04648,1.07758,1.12932,1.04528,1.1234,1.1424,1.17842,1.20758,1.1866,1.22411,1.34034,1.29127,1.32922
WAT002,SD,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WAT002,SN,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WAT002,WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAT002,WN,0.180333,0.189333,0.198667,0.208,0.218,0.228,0.238333,0.249,0.26,0.271333,0.283,0.295,0.307333,0.32,0.333,0.346333,0.36,0.374333,0.388667,0.403667,0.419,0.435,0.451,0.467667,0.485,0.502333,0.520333,0.539,0.558,0.577667,0.597667,0.617333,0.637333,0.658,0.679333,0.701
WATAGR,SD,0.0616227,0.0731474,0.0828709,0.0797735,0.0951549,0.129301,0.0689995,0.0622787,0.0828142,0.101789,0.141097,0.134123,0.17161,0.184268,0.212569,0.206677,0.240344,0.23948,0.251825,0.245575,0.308594,0.315012,0.317282,0.314255,0.320083,0.339944,0.399351,0.304261,0.300405,0.307805,0.310092,0.279135,0.285778,0.2926,0.299243,0.306143
WATAGR,SN,0.0616227,0.0731474,0.0828709,0.0797735,0.0951549,0.129301,0.131876,0.0622787,0.0828142,0.174973,0.141097,0.16772,0.17161,0.184268,0.137061,0.206677,0.16704,0.23948,0.251825,0.245575,0.308594,0.315012,0.317282,0.314255,0.320083,0.339944,0.266529,0.304261,0.300405,0.307805,0.413858,0.460091,0.406277,0.2926,0.323909,0.306175
WATAGR,WD,0.0614611,0.0731474,0.0828709,0.0797735,0.0951549,0.129301,0.131876,0.174973,0.173181,0.174973,0.169515,0.16772,0.165847,0.172882,0.212569,0.206677,0.240344,0.23948,0.251825,0.245575,0.175075,0.217153,0.264642,0.314255,0.335695,0.339944,0.399351,0.451282,0.495155,0.495155,0.413858,0.464519,0.540866,0.617122,0.667874,0.708399
